"","agency_cd","site_no","Date","Wtemp","Wtemp_cd"
"1087","USGS","01054200",2014-09-07,18.4,"A"
"1088","USGS","01054200",2014-09-08,17.3,"A"
"1089","USGS","01054200",2014-09-09,16.5,"A"
"1090","USGS","01054200",2014-09-10,16,"A"
"1091","USGS","01054200",2014-09-11,16,"A"
"1092","USGS","01054200",2014-09-12,15.1,"A"
"1093","USGS","01054200",2014-09-13,12.2,"A"
"1094","USGS","01054200",2014-09-14,12.4,"A"
"1095","USGS","01054200",2014-09-15,11.8,"A"
"1096","USGS","01054200",2014-09-16,12.3,"A"
"1097","USGS","01054200",2014-09-17,12.6,"A"
"1098","USGS","01054200",2014-09-18,11.3,"A"
"1099","USGS","01054200",2014-09-19,10.3,"A"
"1100","USGS","01054200",2014-09-20,10.2,"A"
"1101","USGS","01054200",2014-09-21,13.5,"A"
"1102","USGS","01054200",2014-09-22,14.5,"A"
"1103","USGS","01054200",2014-09-23,12.6,"A"
"1104","USGS","01054200",2014-09-24,13,"A"
"1105","USGS","01054200",2014-09-25,12.9,"A"
"1106","USGS","01054200",2014-09-26,13.7,"A"
"1107","USGS","01054200",2014-09-27,15.7,"A"
"1108","USGS","01054200",2014-09-28,16.5,"A"
"1109","USGS","01054200",2014-09-29,16,"A"
"1110","USGS","01054200",2014-09-30,15.5,"A"
"1111","USGS","01054200",2014-10-01,15,"A"
"1112","USGS","01054200",2014-10-02,15.1,"A"
"1113","USGS","01054200",2014-10-03,13.5,"A"
"1114","USGS","01054200",2014-10-04,13.7,"A"
"1115","USGS","01054200",2014-10-05,13.2,"A"
"1116","USGS","01054200",2014-10-06,10.7,"A"
"1117","USGS","01054200",2014-10-07,10.9,"A"
"1118","USGS","01054200",2014-10-08,12.1,"A"
"1119","USGS","01054200",2014-10-09,10.2,"A"
"1120","USGS","01054200",2014-10-10,9.8,"A"
"1121","USGS","01054200",2014-10-11,9,"A"
"1122","USGS","01054200",2014-10-12,8,"A"
"1123","USGS","01054200",2014-10-13,8,"A"
"1124","USGS","01054200",2014-10-14,10.6,"A"
"1125","USGS","01054200",2014-10-15,13.9,"A"
"1126","USGS","01054200",2014-10-16,15.6,"A"
"1127","USGS","01054200",2014-10-17,13.5,"A"
"1128","USGS","01054200",2014-10-18,12,"A"
"1129","USGS","01054200",2014-10-19,10,"A"
"1130","USGS","01054200",2014-10-20,7.7,"A"
"1131","USGS","01054200",2014-10-21,7.7,"A"
"1132","USGS","01054200",2014-10-22,8.3,"A"
"1133","USGS","01054200",2014-10-23,8.5,"A"
"1134","USGS","01054200",2014-10-24,8.7,"A"
"1135","USGS","01054200",2014-10-25,8.5,"A"
"1136","USGS","01054200",2014-10-26,8.8,"A"
"1137","USGS","01054200",2014-10-27,7.9,"A"
"1138","USGS","01054200",2014-10-28,7.7,"A"
"1139","USGS","01054200",2014-10-29,7.7,"A"
"1140","USGS","01054200",2014-10-30,7.5,"A"
"1141","USGS","01054200",2014-10-31,6.7,"A"
"1142","USGS","01054200",2014-11-01,5.9,"A"
"1143","USGS","01054200",2014-11-02,4.1,"A"
"1144","USGS","01054200",2014-11-03,2,"A"
"1145","USGS","01054200",2014-11-04,3.2,"A"
"1146","USGS","01054200",2014-11-05,5.1,"A"
"1147","USGS","01054200",2014-11-06,5.2,"A"
"1148","USGS","01054200",2014-11-07,5.1,"A"
"1149","USGS","01054200",2014-11-08,3.2,"A"
"1150","USGS","01054200",2014-11-09,3.8,"A"
"1151","USGS","01054200",2014-11-10,3.4,"A"
"1152","USGS","01054200",2014-11-11,3.9,"A"
"1153","USGS","01054200",2014-11-12,5.1,"A"
"1154","USGS","01054200",2014-11-13,4.2,"A"
"1155","USGS","01054200",2014-11-14,3.1,"A"
"1156","USGS","01054200",2014-11-15,1.1,"A"
"1157","USGS","01054200",2014-11-16,0.4,"A"
"1158","USGS","01054200",2014-11-17,0.9,"A"
"1159","USGS","01054200",2014-11-18,1,"A"
"1160","USGS","01054200",2014-11-19,0,"A"
"1161","USGS","01054200",2014-11-20,-0.1,"A"
"1162","USGS","01054200",2014-11-21,-0.1,"A"
"1163","USGS","01054200",2014-11-22,0,"A"
"1164","USGS","01054200",2014-11-23,0,"A"
"1165","USGS","01054200",2014-11-24,1,"A"
"1166","USGS","01054200",2014-11-25,4.5,"A"
"1167","USGS","01054200",2014-11-26,2.5,"A"
"1168","USGS","01054200",2014-11-27,0.2,"A"
"1169","USGS","01054200",2014-11-28,0,"A"
"1170","USGS","01054200",2014-11-29,-0.1,"A"
"1171","USGS","01054200",2014-11-30,0,"A"
"1172","USGS","01054200",2014-12-01,0.3,"A"
"1173","USGS","01054200",2014-12-02,0,"A"
"1174","USGS","01054200",2014-12-03,-0.1,"A"
"1175","USGS","01054200",2014-12-04,-0.1,"A"
"1176","USGS","01054200",2014-12-05,-0.1,"A"
"1177","USGS","01054200",2014-12-06,-0.1,"A"
"1178","USGS","01054200",2014-12-07,-0.1,"A"
"1179","USGS","01054200",2014-12-08,0,"A"
"1180","USGS","01054200",2014-12-09,-0.1,"A"
"1181","USGS","01054200",2014-12-10,-0.1,"A"
"1182","USGS","01054200",2014-12-11,0,"A"
"1183","USGS","01054200",2014-12-12,0.4,"A"
"1184","USGS","01054200",2014-12-13,0.6,"A"
"1185","USGS","01054200",2014-12-14,0.9,"A"
"1186","USGS","01054200",2014-12-15,0.5,"A"
"1187","USGS","01054200",2014-12-16,0.4,"A"
"1188","USGS","01054200",2014-12-17,1.4,"A"
"1189","USGS","01054200",2014-12-18,1.5,"A"
"1190","USGS","01054200",2014-12-19,0.5,"A"
"1191","USGS","01054200",2014-12-20,-0.1,"A"
"1192","USGS","01054200",2014-12-21,-0.1,"A"
"1193","USGS","01054200",2014-12-22,0,"A"
"1194","USGS","01054200",2014-12-23,0.1,"A"
"1195","USGS","01054200",2014-12-24,0.3,"A"
"1196","USGS","01054200",2014-12-25,1.1,"A"
"1197","USGS","01054200",2014-12-26,1.8,"A"
"1198","USGS","01054200",2014-12-27,2.2,"A"
"1199","USGS","01054200",2014-12-28,2.4,"A"
"1200","USGS","01054200",2014-12-29,0.7,"A"
"1201","USGS","01054200",2014-12-30,-0.1,"A"
"1202","USGS","01054200",2014-12-31,-0.1,"A"
"1203","USGS","01054200",2015-01-01,-0.1,"A"
"1204","USGS","01054200",2015-01-02,-0.1,"A"
"1205","USGS","01054200",2015-01-03,-0.1,"A"
"1206","USGS","01054200",2015-01-04,-0.1,"A"
"1207","USGS","01054200",2015-01-05,-0.1,"A"
"1208","USGS","01054200",2015-01-06,-0.1,"A"
"1209","USGS","01054200",2015-01-07,-0.1,"A"
"1210","USGS","01054200",2015-01-08,-0.1,"A"
"1211","USGS","01054200",2015-01-09,-0.1,"A"
"1212","USGS","01054200",2015-01-10,-0.1,"A"
"1213","USGS","01054200",2015-01-11,-0.1,"A"
"1214","USGS","01054200",2015-01-12,0,"A"
"1215","USGS","01054200",2015-01-13,-0.1,"A"
"1216","USGS","01054200",2015-01-14,-0.1,"A"
"1217","USGS","01054200",2015-01-15,0,"A"
"1218","USGS","01054200",2015-01-16,0,"A"
"1219","USGS","01054200",2015-01-17,0,"A"
"1220","USGS","01054200",2015-01-18,-0.1,"A"
"1221","USGS","01054200",2015-01-19,-0.1,"A"
"1222","USGS","01054200",2015-01-20,-0.1,"A"
"1223","USGS","01054200",2015-01-21,0,"A"
"1224","USGS","01054200",2015-01-22,0,"A"
"1225","USGS","01054200",2015-01-23,0,"A"
"1226","USGS","01054200",2015-01-24,0,"A"
"1227","USGS","01054200",2015-01-25,0,"A"
"1228","USGS","01054200",2015-01-26,0,"A"
"1229","USGS","01054200",2015-01-27,-0.1,"A"
"1230","USGS","01054200",2015-01-28,-0.1,"A"
"1231","USGS","01054200",2015-01-29,-0.1,"A"
"1232","USGS","01054200",2015-01-30,-0.1,"A"
"1233","USGS","01054200",2015-01-31,-0.1,"A"
"1234","USGS","01054200",2015-02-01,-0.1,"A"
"1235","USGS","01054200",2015-02-02,-0.1,"A"
"1236","USGS","01054200",2015-02-03,0,"A"
"1237","USGS","01054200",2015-02-04,0,"A"
"1238","USGS","01054200",2015-02-05,0,"A"
"1239","USGS","01054200",2015-02-06,0,"A"
"1240","USGS","01054200",2015-02-07,0,"A"
"1241","USGS","01054200",2015-02-08,0,"A"
"1242","USGS","01054200",2015-02-09,0,"A"
"1243","USGS","01054200",2015-02-10,0,"A"
"1244","USGS","01054200",2015-02-11,0,"A"
"1245","USGS","01054200",2015-02-12,0,"A"
"1246","USGS","01054200",2015-02-13,0,"A"
"1247","USGS","01054200",2015-02-14,0,"A"
"1248","USGS","01054200",2015-02-15,0,"A"
"1249","USGS","01054200",2015-02-16,0,"A"
"1250","USGS","01054200",2015-02-17,0,"A"
"1251","USGS","01054200",2015-02-18,0,"A"
"1252","USGS","01054200",2015-02-19,0,"A"
"1253","USGS","01054200",2015-02-20,0,"A"
"1254","USGS","01054200",2015-02-21,0,"A"
"1255","USGS","01054200",2015-02-22,0,"A"
"1256","USGS","01054200",2015-02-23,0,"A"
"1257","USGS","01054200",2015-02-24,0,"A"
"1258","USGS","01054200",2015-02-25,0,"A"
"1259","USGS","01054200",2015-02-26,0,"A"
"1260","USGS","01054200",2015-02-27,0,"A"
"1261","USGS","01054200",2015-02-28,0,"A"
"1262","USGS","01054200",2015-03-01,0,"A"
"1263","USGS","01054200",2015-03-02,0,"A"
"1264","USGS","01054200",2015-03-03,0,"A"
"1265","USGS","01054200",2015-03-04,0,"A"
"1266","USGS","01054200",2015-03-05,0,"A"
"1267","USGS","01054200",2015-03-06,0,"A"
"1268","USGS","01054200",2015-03-07,0,"A"
"1269","USGS","01054200",2015-03-08,0,"A"
"1270","USGS","01054200",2015-03-09,0,"A"
"1271","USGS","01054200",2015-03-10,0,"A"
"1272","USGS","01054200",2015-03-11,0,"A"
"1273","USGS","01054200",2015-03-12,-0.1,"A"
"1274","USGS","01054200",2015-03-13,0,"A"
"1275","USGS","01054200",2015-03-14,0,"A"
"1276","USGS","01054200",2015-03-15,0,"A"
"1277","USGS","01054200",2015-03-16,0,"A"
"1278","USGS","01054200",2015-03-17,0,"A"
"1279","USGS","01054200",2015-03-18,-0.1,"A"
"1280","USGS","01054200",2015-03-19,-0.1,"A"
"1281","USGS","01054200",2015-03-20,-0.1,"A"
"1282","USGS","01054200",2015-03-21,0,"A"
"1283","USGS","01054200",2015-03-22,-0.1,"A"
"1284","USGS","01054200",2015-03-23,-0.1,"A"
"1285","USGS","01054200",2015-03-24,-0.1,"A"
"1286","USGS","01054200",2015-03-25,0,"A"
"1287","USGS","01054200",2015-03-26,0,"A"
"1288","USGS","01054200",2015-03-27,-0.1,"A"
"1289","USGS","01054200",2015-03-28,0,"A"
"1290","USGS","01054200",2015-03-29,0,"A"
"1291","USGS","01054200",2015-03-30,0,"A"
"1292","USGS","01054200",2015-03-31,0.1,"A"
"1293","USGS","01054200",2015-04-01,0,"A"
"1294","USGS","01054200",2015-04-02,0,"A"
"1295","USGS","01054200",2015-04-03,0.2,"A"
"1296","USGS","01054200",2015-04-04,0,"A"
"1297","USGS","01054200",2015-04-05,0,"A"
"1298","USGS","01054200",2015-04-06,0,"A"
"1299","USGS","01054200",2015-04-07,0.3,"A"
"1300","USGS","01054200",2015-04-08,0.5,"A"
"1301","USGS","01054200",2015-04-09,0.4,"A"
"1302","USGS","01054200",2015-04-10,0.6,"A"
"1303","USGS","01054200",2015-04-11,0.1,"A"
"1304","USGS","01054200",2015-04-12,0.6,"A"
"1305","USGS","01054200",2015-04-13,0.6,"A"
"1306","USGS","01054200",2015-04-14,1.3,"A"
"1307","USGS","01054200",2015-04-15,2.7,"A"
"1308","USGS","01054200",2015-04-16,3.4,"A"
"1309","USGS","01054200",2015-04-17,3.4,"A"
"1310","USGS","01054200",2015-04-18,3,"A"
"1311","USGS","01054200",2015-04-19,3.9,"A"
"1312","USGS","01054200",2015-04-20,2.9,"A"
"1313","USGS","01054200",2015-04-21,3.1,"A"
"1314","USGS","01054200",2015-04-22,3.8,"A"
"1315","USGS","01054200",2015-04-23,3.9,"A"
"1316","USGS","01054200",2015-04-24,2.5,"A"
"1317","USGS","01054200",2015-04-25,3,"A"
"1318","USGS","01054200",2015-04-26,4.3,"A"
"1319","USGS","01054200",2015-04-27,5.3,"A"
"1320","USGS","01054200",2015-04-28,6.1,"A"
"1321","USGS","01054200",2015-04-29,6.1,"A"
"1322","USGS","01054200",2015-04-30,6.3,"A"
"1323","USGS","01054200",2015-05-01,7,"A"
"1324","USGS","01054200",2015-05-02,7.5,"A"
"1325","USGS","01054200",2015-05-03,7.4,"A"
"1326","USGS","01054200",2015-05-04,8.4,"A"
"1327","USGS","01054200",2015-05-05,9.3,"A"
"1328","USGS","01054200",2015-05-06,9.3,"A"
"1329","USGS","01054200",2015-05-07,10.5,"A"
"1330","USGS","01054200",2015-05-08,11,"A"
"1331","USGS","01054200",2015-05-09,10.5,"A"
"1332","USGS","01054200",2015-05-10,11.6,"A"
"1333","USGS","01054200",2015-05-11,10.9,"A"
"1334","USGS","01054200",2015-05-12,10.5,"A"
"1335","USGS","01054200",2015-05-13,10.7,"A"
"1336","USGS","01054200",2015-05-14,10.5,"A"
"1337","USGS","01054200",2015-05-15,10.8,"A"
"1338","USGS","01054200",2015-05-16,11.1,"A"
"1339","USGS","01054200",2015-05-17,13.6,"A"
"1340","USGS","01054200",2015-05-18,14,"A"
"1341","USGS","01054200",2015-05-19,13.8,"A"
"1342","USGS","01054200",2015-05-20,12,"A"
"1343","USGS","01054200",2015-05-21,10.8,"A"
"1344","USGS","01054200",2015-05-22,11.6,"A"
"1345","USGS","01054200",2015-05-23,10.9,"A"
"1346","USGS","01054200",2015-05-24,12,"A"
"1347","USGS","01054200",2015-05-25,13.3,"A"
"1348","USGS","01054200",2015-05-26,16,"A"
"1349","USGS","01054200",2015-05-27,18.3,"A"
"1350","USGS","01054200",2015-05-28,18.5,"A"
"1351","USGS","01054200",2015-05-29,19.1,"A"
"1352","USGS","01054200",2015-05-30,20,"A"
"1353","USGS","01054200",2015-05-31,17.3,"A"
"1354","USGS","01054200",2015-06-01,11.3,"A"
"1355","USGS","01054200",2015-06-02,9.1,"A"
"1356","USGS","01054200",2015-06-03,10.8,"A"
"1357","USGS","01054200",2015-06-04,13.1,"A"
"1358","USGS","01054200",2015-06-05,13.7,"A"
"1359","USGS","01054200",2015-06-06,15.1,"A"
"1360","USGS","01054200",2015-06-07,14,"A"
"1361","USGS","01054200",2015-06-08,13.3,"A"
"1362","USGS","01054200",2015-06-09,13.9,"A"
"1363","USGS","01054200",2015-06-10,15.5,"A"
"1364","USGS","01054200",2015-06-11,18,"A"
"1365","USGS","01054200",2015-06-12,18.3,"A"
"1366","USGS","01054200",2015-06-13,18,"A"
"1367","USGS","01054200",2015-06-14,18.1,"A"
"1368","USGS","01054200",2015-06-15,15.7,"A"
"1369","USGS","01054200",2015-06-16,14.9,"A"
"1370","USGS","01054200",2015-06-17,16.7,"A"
"1371","USGS","01054200",2015-06-18,17.3,"A"
"1372","USGS","01054200",2015-06-19,18,"A"
"1373","USGS","01054200",2015-06-20,17.2,"A"
"1374","USGS","01054200",2015-06-21,17.1,"A"
"1375","USGS","01054200",2015-06-22,16,"A"
"1376","USGS","01054200",2015-06-23,14.4,"A"
"1377","USGS","01054200",2015-06-24,16.2,"A"
"1378","USGS","01054200",2015-06-25,16.9,"A"
"1379","USGS","01054200",2015-06-26,17,"A"
"1380","USGS","01054200",2015-06-27,16.6,"A"
"1381","USGS","01054200",2015-06-28,13.9,"A"
"1382","USGS","01054200",2015-06-29,12.5,"A"
"1383","USGS","01054200",2015-06-30,15.1,"A"
"1384","USGS","01054200",2015-07-01,14.4,"A"
"1385","USGS","01054200",2015-07-02,15.1,"A"
"1386","USGS","01054200",2015-07-03,15.3,"A"
"1387","USGS","01054200",2015-07-04,14.6,"A"
"1388","USGS","01054200",2015-07-05,16.1,"A"
"1389","USGS","01054200",2015-07-06,17.7,"A"
"1390","USGS","01054200",2015-07-07,18.5,"A"
"1391","USGS","01054200",2015-07-08,19.9,"A"
"1392","USGS","01054200",2015-07-09,18.2,"A"
"1393","USGS","01054200",2015-07-10,19.3,"A"
"1394","USGS","01054200",2015-07-11,19.9,"A"
"1395","USGS","01054200",2015-07-12,21.1,"A"
"1396","USGS","01054200",2015-07-13,22.2,"A"
"1397","USGS","01054200",2015-07-14,20.5,"A"
"1398","USGS","01054200",2015-07-15,20.6,"A"
"1399","USGS","01054200",2015-07-16,18.9,"A"
"1400","USGS","01054200",2015-07-17,18.9,"A"
"1401","USGS","01054200",2015-07-18,19.1,"A"
"1402","USGS","01054200",2015-07-19,19.6,"A"
"1403","USGS","01054200",2015-07-20,20.7,"A"
"1404","USGS","01054200",2015-07-21,21.4,"A"
"1405","USGS","01054200",2015-07-22,20.7,"A"
"1406","USGS","01054200",2015-07-23,19.2,"A"
"1407","USGS","01054200",2015-07-24,18.6,"A"
"1408","USGS","01054200",2015-07-25,19,"A"
"1409","USGS","01054200",2015-07-26,18.2,"A"
"1410","USGS","01054200",2015-07-27,20.9,"A"
"1411","USGS","01054200",2015-07-28,22.6,"A"
"1412","USGS","01054200",2015-07-29,23,"A"
"1413","USGS","01054200",2015-07-30,23.2,"A"
"1414","USGS","01054200",2015-07-31,22.5,"A"
"1415","USGS","01054200",2015-08-01,21.1,"A"
"1416","USGS","01054200",2015-08-02,21,"A"
"1417","USGS","01054200",2015-08-03,21.8,"A"
"1418","USGS","01054200",2015-08-04,21.6,"A"
"1419","USGS","01054200",2015-08-05,20.5,"A"
"1420","USGS","01054200",2015-08-06,18.8,"A"
"1421","USGS","01054200",2015-08-07,19,"A"
"1422","USGS","01054200",2015-08-08,19.5,"A"
"1423","USGS","01054200",2015-08-09,20.1,"A"
"1424","USGS","01054200",2015-08-10,20.4,"A"
"1425","USGS","01054200",2015-08-11,18.2,"A"
"1426","USGS","01054200",2015-08-12,18,"A"
"1427","USGS","01054200",2015-08-13,18.7,"A"
"1428","USGS","01054200",2015-08-14,19.5,"A"
"1429","USGS","01054200",2015-08-15,21.8,"A"
"1430","USGS","01054200",2015-08-16,22.8,"A"
"1431","USGS","01054200",2015-08-17,23.1,"A"
"1432","USGS","01054200",2015-08-18,23.1,"A"
"1433","USGS","01054200",2015-08-19,23.6,"A"
"1434","USGS","01054200",2015-08-20,22.7,"A"
"1435","USGS","01054200",2015-08-21,21.8,"A"
"1436","USGS","01054200",2015-08-22,22,"A"
"1437","USGS","01054200",2015-08-23,20.8,"A"
"1438","USGS","01054200",2015-08-24,22.6,"A"
"1439","USGS","01054200",2015-08-25,22,"A"
"1440","USGS","01054200",2015-08-26,19,"A"
"1441","USGS","01054200",2015-08-27,18.6,"A"
"1442","USGS","01054200",2015-08-28,18.7,"A"
"1443","USGS","01054200",2015-08-29,18.9,"A"
"1444","USGS","01054200",2015-08-30,20.7,"A"
"1445","USGS","01054200",2015-08-31,20.4,"A"
"1446","USGS","01054200",2015-09-01,20.9,"A"
"1447","USGS","01054200",2015-09-02,20.9,"A"
"1448","USGS","01054200",2015-09-03,21,"A"
"1449","USGS","01054200",2015-09-04,20.2,"A"
"1450","USGS","01054200",2015-09-05,19.9,"A"
"1451","USGS","01054200",2015-09-06,20.7,"A"
"1452","USGS","01054200",2015-09-07,21.8,"A"
"1453","USGS","01054200",2015-09-08,23.3,"A"
"1454","USGS","01054200",2015-09-09,23.6,"A"
"1455","USGS","01054200",2015-09-10,22,"A"
"1456","USGS","01054200",2015-09-11,19.2,"A"
"1457","USGS","01054200",2015-09-12,18.8,"A"
"1458","USGS","01054200",2015-09-13,18.4,"A"
"1459","USGS","01054200",2015-09-14,16.6,"A"
"1460","USGS","01054200",2015-09-15,17.7,"A"
"1461","USGS","01054200",2015-09-16,19.5,"A"
"1462","USGS","01054200",2015-09-17,20.1,"A"
"1463","USGS","01054200",2015-09-18,19.9,"A"
"1464","USGS","01054200",2015-09-19,19.4,"A"
"1465","USGS","01054200",2015-09-20,18.2,"A"
"1466","USGS","01054200",2015-09-21,15.4,"A"
"1467","USGS","01054200",2015-09-22,14,"A"
"1468","USGS","01054200",2015-09-23,14.3,"A"
"1469","USGS","01054200",2015-09-24,15.3,"A"
"1470","USGS","01054200",2015-09-25,13.8,"A"
"1471","USGS","01054200",2015-09-26,12.8,"A"
"1472","USGS","01054200",2015-09-27,12.4,"A"
"1473","USGS","01054200",2015-09-28,13.2,"A"
"1474","USGS","01054200",2015-09-29,15,"A"
"1475","USGS","01054200",2015-09-30,14.5,"A"
"1476","USGS","01054200",2015-10-01,12.4,"A"
"1477","USGS","01054200",2015-10-02,11,"A"
"1478","USGS","01054200",2015-10-03,9.9,"A"
"1479","USGS","01054200",2015-10-04,8.9,"A"
"1480","USGS","01054200",2015-10-05,8.6,"A"
"1481","USGS","01054200",2015-10-06,10,"A"
"1482","USGS","01054200",2015-10-07,10.8,"A"
"1483","USGS","01054200",2015-10-08,10.4,"A"
"1484","USGS","01054200",2015-10-09,8.1,"A"
"1485","USGS","01054200",2015-10-10,8.2,"A"
"1486","USGS","01054200",2015-10-11,8.4,"A"
"1487","USGS","01054200",2015-10-12,10,"A"
"1488","USGS","01054200",2015-10-13,10.3,"A"
"1489","USGS","01054200",2015-10-14,11,"A"
"1490","USGS","01054200",2015-10-15,9.3,"A"
"1491","USGS","01054200",2015-10-16,8.4,"A"
"1492","USGS","01054200",2015-10-17,7.4,"A"
"1493","USGS","01054200",2015-10-18,5,"A"
"1494","USGS","01054200",2015-10-19,3.9,"A"
"1495","USGS","01054200",2015-10-20,6.2,"A"
"1496","USGS","01054200",2015-10-21,8.9,"A"
"1497","USGS","01054200",2015-10-22,9.5,"A"
"1498","USGS","01054200",2015-10-23,7.6,"A"
"1499","USGS","01054200",2015-10-24,5.3,"A"
"1500","USGS","01054200",2015-10-25,6.6,"A"
"1501","USGS","01054200",2015-10-26,5.8,"A"
"1502","USGS","01054200",2015-10-27,4.3,"A"
"1503","USGS","01054200",2015-10-28,3.7,"A"
"1504","USGS","01054200",2015-10-29,7.8,"A"
"1505","USGS","01054200",2015-10-30,6.9,"A"
"1506","USGS","01054200",2015-10-31,5.1,"A"
"1507","USGS","01054200",2015-11-01,6,"A"
"1508","USGS","01054200",2015-11-02,6.9,"A"
"1509","USGS","01054200",2015-11-03,7.1,"A"
"1510","USGS","01054200",2015-11-04,7.9,"A"
"1511","USGS","01054200",2015-11-05,7.7,"A"
"1512","USGS","01054200",2015-11-06,9.1,"A"
"1513","USGS","01054200",2015-11-07,8.9,"A"
"1514","USGS","01054200",2015-11-08,6.2,"A"
"1515","USGS","01054200",2015-11-09,4.6,"A"
"1516","USGS","01054200",2015-11-10,4,"A"
"1517","USGS","01054200",2015-11-11,5,"A"
"1518","USGS","01054200",2015-11-12,5.9,"A"
"1519","USGS","01054200",2015-11-13,5.8,"A"
"1520","USGS","01054200",2015-11-14,4.7,"A"
"1521","USGS","01054200",2015-11-15,3,"A"
"1522","USGS","01054200",2015-11-16,3.6,"A"
"1523","USGS","01054200",2015-11-17,2,"A"
"1524","USGS","01054200",2015-11-18,0.8,"A"
"1525","USGS","01054200",2015-11-19,2.4,"A"
"1526","USGS","01054200",2015-11-20,5.5,"A"
"1527","USGS","01054200",2015-11-21,3.7,"A"
"1528","USGS","01054200",2015-11-22,3.3,"A"
"1529","USGS","01054200",2015-11-23,1.9,"A"
"1530","USGS","01054200",2015-11-24,0,"A"
"1531","USGS","01054200",2015-11-25,0.3,"A"
"1532","USGS","01054200",2015-11-26,1.2,"A"
"1533","USGS","01054200",2015-11-27,2.7,"A"
"1534","USGS","01054200",2015-11-28,4.4,"A"
"1535","USGS","01054200",2015-11-29,1.3,"A"
"1536","USGS","01054200",2015-11-30,0,"A"
"1537","USGS","01054200",2015-12-01,0,"A"
"1538","USGS","01054200",2015-12-02,0.2,"A"
"1539","USGS","01054200",2015-12-03,1.6,"A"
"1540","USGS","01054200",2015-12-04,2.1,"A"
"1541","USGS","01054200",2015-12-05,2.7,"A"
"1542","USGS","01054200",2015-12-06,1,"A"
"1543","USGS","01054200",2015-12-07,0.6,"A"
"1544","USGS","01054200",2015-12-08,0.5,"A"
"1545","USGS","01054200",2015-12-09,1.2,"A"
"1546","USGS","01054200",2015-12-10,2,"A"
"1547","USGS","01054200",2015-12-11,2.9,"A"
"1548","USGS","01054200",2015-12-12,3.8,"A"
"1549","USGS","01054200",2015-12-13,3.7,"A"
"1550","USGS","01054200",2015-12-14,3.3,"A"
"1551","USGS","01054200",2015-12-15,4.3,"A"
"1552","USGS","01054200",2015-12-16,3.3,"A"
"1553","USGS","01054200",2015-12-17,2.7,"A"
"1554","USGS","01054200",2015-12-18,3.6,"A"
"1555","USGS","01054200",2015-12-19,1.6,"A"
"1556","USGS","01054200",2015-12-20,-0.1,"A"
"1557","USGS","01054200",2015-12-21,0,"A"
"1558","USGS","01054200",2015-12-22,0.2,"A"
"1559","USGS","01054200",2015-12-23,2.2,"A"
"1560","USGS","01054200",2015-12-24,4.5,"A"
"1561","USGS","01054200",2015-12-25,4.5,"A"
"1562","USGS","01054200",2015-12-26,3.4,"A"
"1563","USGS","01054200",2015-12-27,2.8,"A"
"1564","USGS","01054200",2015-12-28,0.5,"A"
"1565","USGS","01054200",2015-12-29,-0.1,"A"
"1566","USGS","01054200",2015-12-30,-0.1,"A"
"1567","USGS","01054200",2015-12-31,-0.1,"A"
"1568","USGS","01054200",2016-01-01,0,"A"
"1569","USGS","01054200",2016-01-02,0.1,"A"
"1570","USGS","01054200",2016-01-03,0.2,"A"
"1571","USGS","01054200",2016-01-04,-0.1,"A"
"1572","USGS","01054200",2016-01-05,-0.1,"A"
"1573","USGS","01054200",2016-01-06,-0.1,"A"
"1574","USGS","01054200",2016-01-07,-0.1,"A"
"1575","USGS","01054200",2016-01-08,-0.1,"A"
"1576","USGS","01054200",2016-01-09,-0.1,"A"
"1577","USGS","01054200",2016-01-10,0,"A"
"1578","USGS","01054200",2016-01-11,0.5,"A"
"1579","USGS","01054200",2016-01-12,-0.1,"A"
"1580","USGS","01054200",2016-01-13,-0.1,"A"
"1581","USGS","01054200",2016-01-14,-0.1,"A"
"1582","USGS","01054200",2016-01-15,-0.1,"A"
"1583","USGS","01054200",2016-01-16,-0.1,"A"
"1584","USGS","01054200",2016-01-17,-0.1,"A"
"1585","USGS","01054200",2016-01-18,-0.1,"A"
"1586","USGS","01054200",2016-01-19,-0.1,"A"
"1587","USGS","01054200",2016-01-20,-0.1,"A"
"1588","USGS","01054200",2016-01-21,-0.1,"A"
"1589","USGS","01054200",2016-01-22,-0.1,"A"
"1590","USGS","01054200",2016-01-23,-0.1,"A"
"1591","USGS","01054200",2016-01-24,-0.1,"A"
"1592","USGS","01054200",2016-01-25,-0.1,"A"
"1593","USGS","01054200",2016-01-26,0,"A"
"1594","USGS","01054200",2016-01-27,0,"A"
"1595","USGS","01054200",2016-01-28,0,"A"
"1596","USGS","01054200",2016-01-29,0,"A"
"1597","USGS","01054200",2016-01-30,0,"A"
"1598","USGS","01054200",2016-01-31,0,"A"
"1599","USGS","01054200",2016-02-01,0,"A"
"1600","USGS","01054200",2016-02-02,0,"A"
"1601","USGS","01054200",2016-02-03,0,"A"
"1602","USGS","01054200",2016-02-04,0,"A"
"1603","USGS","01054200",2016-02-05,0,"A"
"1604","USGS","01054200",2016-02-06,-0.1,"A"
"1605","USGS","01054200",2016-02-07,0,"A"
"1606","USGS","01054200",2016-02-08,-0.1,"A"
"1607","USGS","01054200",2016-02-09,-0.1,"A"
"1608","USGS","01054200",2016-02-10,-0.1,"A"
"1609","USGS","01054200",2016-02-11,-0.1,"A"
"1610","USGS","01054200",2016-02-12,-0.1,"A"
"1611","USGS","01054200",2016-02-13,-0.1,"A"
